id,variant_color,variant_size,normalized_size,normalized_color,size_type,product_name,category_name,category_path
0290f32e-17ff-4885-acc9-143e7acda142,Black,EU 36,UK 3.5,Black,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
f021d4d3-0aec-4116-9ee4-7897b951be75,Black,EU 38,UK 5,Black,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
fd5a778a-0849-4065-9c4f-741efdc81928,Black,EU 41,UK 7,Black,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
aff847c4-e8f9-4e92-8dcc-6e20c9a8f816,Grey,EU 38,UK 5,Grey,,LUCILLA,Flat shoes,shoes/flat-shoes
43cf7b7f-6cfa-42a8-8c98-120fc73f41bf,Grey,EU 39,UK 6,Grey,,LUCILLA,Flat shoes,shoes/flat-shoes
8c64d0aa-1b95-4489-a32c-2cb3b214dc9f,Grey,EU 40,UK 6.5,Grey,,LUCILLA,Flat shoes,shoes/flat-shoes
6fcaf02d-15ba-470a-893e-52b19a99549e,Grey,EU 36,UK 3.5,Grey,,LUCILLA,Flat shoes,shoes/flat-shoes
498d79ed-ea35-4fa6-8c11-152a13cb9e7b,Grey,EU 37,UK 4,Grey,,LUCILLA,Flat shoes,shoes/flat-shoes
b1dad4ab-8672-403e-ba91-b575bf545820,Grey,EU 41,UK 7,Grey,,LUCILLA,Flat shoes,shoes/flat-shoes
d4d94ddc-e166-4f6f-9180-f5979b40cf2b,Blue,EU 37,UK 4,Blue,,LETIZIA,Lace up,shoes/lace-up
e3d46ebc-67be-4d88-af1f-e19f474fa29d,Black,EU 40,UK 6.5,Black,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
d1d55858-9bed-4c61-b2e9-5fe580a729cf,Black,EU 41,UK 7,Black,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
c467ad87-0fee-4685-ae0c-1f80cc4c53af,Brown,EU 41,UK 7,Brown,,BENIAMINA,Wedges,shoes/wedges
4983aa7f-92ab-411e-88d0-dfda4f9a804f,Brown,EU 36,UK 3.5,Brown,,BENIAMINA,Wedges,shoes/wedges
263f0f72-5a7b-4ece-8351-3f3ddd10198d,Brown,EU 37,UK 4,Brown,,BENIAMINA,Wedges,shoes/wedges
3548941c-c637-4663-b8b6-290212816402,Brown,EU 38,UK 5,Brown,,BENIAMINA,Wedges,shoes/wedges
9866d5c8-b902-4842-a048-bd5a8f089dc1,Brown,EU 39,UK 6,Brown,,BENIAMINA,Wedges,shoes/wedges
1b861a98-84da-4045-b737-c79385166412,Brown,EU 40,UK 6.5,Brown,,BENIAMINA,Wedges,shoes/wedges
e47d2bb7-f065-4dc5-bcde-300808f6b7e7,Brown,EU 39,UK 6,Brown,,SIMONA,Sandals,shoes/sandals
3750e175-9711-4fe8-a59e-ab866de4db19,Brown,EU 40,UK 6.5,Brown,,SIMONA,Sandals,shoes/sandals
bd6c7e4e-7266-4975-8086-d4bc79423dc1,Brown,EU 41,UK 7,Brown,,SIMONA,Sandals,shoes/sandals
0b26d577-e2a8-4118-85dc-9c4c071a6b74,Brown,EU 37,UK 4,Brown,,SIMONA,Sandals,shoes/sandals
2d77894f-455e-4154-84c9-1aeef73b01a6,Brown,EU 36,UK 3.5,Brown,,SIMONA,Sandals,shoes/sandals
39fcacd8-14b2-42d6-979f-84af4cb49729,Brown,EU 38,UK 5,Brown,,SIMONA,Sandals,shoes/sandals
4be772e1-4552-4b9b-a0b1-6cb4563431b2,Black,EU 37,UK 4,Black,,ANTONELLA,Ballet flats,shoes/ballet-flats
6149b42e-3c4a-4849-8e23-b9f3aec6f457,Black,EU 38,UK 5,Black,,ANTONELLA,Ballet flats,shoes/ballet-flats
3d576fb6-b399-4cd6-8118-f9622c6cc9f5,Black,EU 39,UK 6,Black,,ANTONELLA,Ballet flats,shoes/ballet-flats
0c40e40b-a93c-4af1-9efc-7060331943b6,Black,EU 40,UK 6.5,Black,,ANTONELLA,Ballet flats,shoes/ballet-flats
d714ebdc-86e1-4d51-8c46-4a88416b9cc3,Black,EU 36,UK 3.5,Black,,ANTONELLA,Ballet flats,shoes/ballet-flats
c7412bee-7968-4ae0-8c3d-4929f3575f8a,Black,EU 41,UK 7,Black,,ANTONELLA,Ballet flats,shoes/ballet-flats
cd304a61-aceb-4a74-9ca4-093dc23cdc74,Brown,EU 40,UK 6.5,Brown,,SIMONA,Sandals,shoes/sandals
d7fda806-6505-48d4-8e3f-dc6359412f76,Brown,EU 36,UK 3.5,Brown,,SIMONA,Sandals,shoes/sandals
5be51dde-0076-4a89-8fa4-02808b61efd8,Brown,EU 37,UK 4,Brown,,SIMONA,Sandals,shoes/sandals
1c02af14-d442-478e-a718-702ff95afeec,Brown,EU 38,UK 5,Brown,,SIMONA,Sandals,shoes/sandals
f1b9d671-15ee-47a1-b478-9d3494210d26,Brown,EU 39,UK 6,Brown,,SIMONA,Sandals,shoes/sandals
c87a5a1b-3e06-4eec-ad8b-ddadf86c9e85,Brown,EU 41,UK 7,Brown,,SIMONA,Sandals,shoes/sandals
c217830c-4401-459d-a45a-9504fc7ad8ff,Blue,M,S,Blue,,OXFORD-FLEECE-RAGLAN,Sweatshirts,clothing/sweatshirts
f8f8c212-7cdd-4275-87d6-5f1c6c0f3638,Blue,L,S,Blue,,OXFORD-FLEECE-RAGLAN,Sweatshirts,clothing/sweatshirts
dc3e46ec-e63c-4be8-b8c2-686fc2f18634,Blue,S,S,Blue,,OXFORD-FLEECE-RAGLAN,Sweatshirts,clothing/sweatshirts
d9ee0d90-de3a-4aea-a1e1-31b3620ed30a,Brown,EU 37,UK 4,Brown,,CORA,Pumps & Heels,shoes/pumps-and-heels
3c282ecc-8b5b-4bbf-ac8f-d18df0776ea1,Brown,EU 39,UK 6,Brown,,CORA,Pumps & Heels,shoes/pumps-and-heels
ebbd104f-f113-4c30-8a25-3ec9acd1fb62,Brown,EU 36,UK 3.5,Brown,,CORA,Pumps & Heels,shoes/pumps-and-heels
46ffb3c1-d05e-4def-a0ad-ad874835dbfd,Brown,EU 38,UK 5,Brown,,CORA,Pumps & Heels,shoes/pumps-and-heels
1670a583-9e66-4e7c-895d-91d101be17f2,Brown,EU 40,UK 6.5,Brown,,CORA,Pumps & Heels,shoes/pumps-and-heels
f77f5643-8eb8-40e5-bfc9-42784fcddd11,Brown,EU 41,UK 7,Brown,,CORA,Pumps & Heels,shoes/pumps-and-heels
8767a841-66b5-431a-b821-3ccf6cfcdc8e,Grey,EU 40,UK 6.5,Grey,,CLOE,Pumps & Heels,shoes/pumps-and-heels
7a8876f1-7b22-4245-9325-91921705ac9c,Grey,EU 36,UK 3.5,Grey,,CLOE,Pumps & Heels,shoes/pumps-and-heels
5e91c9f2-888f-49af-bc11-aeef75590564,Grey,EU 37,UK 4,Grey,,CLOE,Pumps & Heels,shoes/pumps-and-heels
92f91197-c7a9-4712-9c26-3f341f2b0f6c,Grey,EU 38,UK 5,Grey,,CLOE,Pumps & Heels,shoes/pumps-and-heels
f0d87ffb-90ac-44cf-b81e-e9362e0a9ed5,Grey,EU 39,UK 6,Grey,,CLOE,Pumps & Heels,shoes/pumps-and-heels
50c1b733-9b08-4465-b4df-562f4d5b8428,Grey,EU 41,UK 7,Grey,,CLOE,Pumps & Heels,shoes/pumps-and-heels
8c043f84-8226-4f6e-98f9-2ed95ec9546b,Black,EU 39,UK 6,Black,,MORGANA,Pumps & Heels,shoes/pumps-and-heels
0919fc3b-c2f0-493a-af05-0ac0667f85ce,Black,EU 36,UK 3.5,Black,,MORGANA,Pumps & Heels,shoes/pumps-and-heels
950c4342-965f-4d06-84d5-ca45cfca3281,Blue,EU 36,UK 3.5,Blue,,LETIZIA,Lace up,shoes/lace-up
93a4c97e-871f-4a67-8c3e-1dead7edf423,Blue,EU 38,UK 5,Blue,,LETIZIA,Lace up,shoes/lace-up
f86d4e0e-50a6-4c89-8453-c7e99fb65d33,Blue,EU 39,UK 6,Blue,,LETIZIA,Lace up,shoes/lace-up
2bba36ed-bbe8-4d57-b5da-f56374ee07b2,Blue,EU 40,UK 6.5,Blue,,LETIZIA,Lace up,shoes/lace-up
a2acb9fd-d17c-4cd5-a9ff-998aa1416807,Blue,EU 41,UK 7,Blue,,LETIZIA,Lace up,shoes/lace-up
b214d340-5e0c-4919-9d1c-a091abb3e4fe,Grey,EU 43,UK 9,Grey,,LEONCE,Lace up,shoes/lace-up
52ca4ca7-492c-4f7f-83d9-2edc9bc1e7d5,Grey,EU 40,UK 6.5,Grey,,LEONCE,Lace up,shoes/lace-up
234727cd-93f3-4280-b067-c99fcb901f2b,Grey,EU 41,UK 7,Grey,,LEONCE,Lace up,shoes/lace-up
4276135d-4443-4259-b932-5397c7b1359e,Grey,EU 42,UK 8,Grey,,LEONCE,Lace up,shoes/lace-up
0a7d8b32-0897-4fa3-9603-167b4b01317e,Grey,EU 44,UK 10,Grey,,LEONCE,Lace up,shoes/lace-up
b7d220d5-a86f-4d62-a48b-eedb54172094,Grey,EU 45,S,Grey,,LEONCE,Lace up,shoes/lace-up
2b80eb35-1711-4753-af1c-e9af4f0cf4b3,Grey,EU 46,S,Grey,,LEONCE,Lace up,shoes/lace-up
cd2d771b-fcba-473a-97fe-5af59c267999,Red,EU 36,UK 3.5,Red,,LINDA,Sandals,shoes/sandals
36e46f1e-c3d1-482e-8277-43b88d32e2e9,Red,EU 37,UK 4,Red,,LINDA,Sandals,shoes/sandals
620dee2d-29e6-4c17-a23d-5fde0323430d,Pink,EU 39,UK 6,Pink,,FEDORA,Sandals,shoes/sandals
42674b3d-14a6-437a-9ddf-9dc57229a3c4,Pink,EU 40,UK 6.5,Pink,,FEDORA,Sandals,shoes/sandals
983809a6-2e40-4e83-8275-65a195e3f44b,Pink,EU 36,UK 3.5,Pink,,FEDORA,Sandals,shoes/sandals
9d19340b-7a8e-412a-9348-a1bc49680a7b,Pink,EU 37,UK 4,Pink,,FEDORA,Sandals,shoes/sandals
2f6a4f08-7aee-45e2-8fdc-511398436292,Pink,EU 38,UK 5,Pink,,FEDORA,Sandals,shoes/sandals
999f0ea7-f8d1-4f5b-beba-53c56956acea,Pink,EU 41,UK 7,Pink,,FEDORA,Sandals,shoes/sandals
3db44727-4c22-41e9-9f4b-c4cf930332b6,Black,EU 40,UK 6.5,Black,,GIORGIA,Pumps & Heels,shoes/pumps-and-heels
f760f3ee-f29d-4830-a280-7210b952e9ed,Black,EU 36,UK 3.5,Black,,GIORGIA,Pumps & Heels,shoes/pumps-and-heels
e1848966-d04c-4d3c-b285-919aa5c3dbac,Black,EU 37,UK 4,Black,,GIORGIA,Pumps & Heels,shoes/pumps-and-heels
a2623b6f-a805-46e3-973a-23ec6d682aaf,Black,EU 38,UK 5,Black,,GIORGIA,Pumps & Heels,shoes/pumps-and-heels
bfebcf0c-aa89-487c-afbc-3d50275d895d,Black,EU 39,UK 6,Black,,GIORGIA,Pumps & Heels,shoes/pumps-and-heels
1a68b366-6456-46e1-b5b2-3821b0d40d8f,Black,EU 41,UK 7,Black,,GIORGIA,Pumps & Heels,shoes/pumps-and-heels
5cd4872c-f82f-45ae-b2a1-def0504e3e91,Brown,EU 36,UK 3.5,Brown,,LINDA,Sandals,shoes/sandals
a6245b30-d75d-4d29-9f59-9c079a9972ff,Brown,EU 37,UK 4,Brown,,LINDA,Sandals,shoes/sandals
7fe7d28e-bd63-4411-87e9-063abdba1b5d,Blue,XXL,S,Blue,,OXFORD-FLEECE-RAGLAN,Sweatshirts,clothing/sweatshirts
a0af9565-1b85-4137-9b4c-ade14080a434,Brown,EU 40,UK 6.5,Brown,,ALFONSA,Pumps & Heels,shoes/pumps-and-heels
68fb88ba-dcad-4c8c-9ee4-422c8bc4b557,Brown,EU 39,UK 6,Brown,,ALFONSA,Pumps & Heels,shoes/pumps-and-heels
c460eb41-2fe0-4dc1-99c1-a2b5d0245a6e,Brown,EU 36,UK 3.5,Brown,,ALFONSA,Pumps & Heels,shoes/pumps-and-heels
7956dfdb-c108-434f-8b05-b57e4e05689c,Brown,EU 37,UK 4,Brown,,ALFONSA,Pumps & Heels,shoes/pumps-and-heels
416c2ef6-b255-4493-914e-4abd8b29b1c4,Brown,EU 38,UK 5,Brown,,ALFONSA,Pumps & Heels,shoes/pumps-and-heels
87355153-2032-46be-81e9-21200241c76a,Brown,EU 41,UK 7,Brown,,ALFONSA,Pumps & Heels,shoes/pumps-and-heels
65febf26-8427-47a5-a78e-7642493a9a6c,Blue,EU 36,UK 3.5,Blue,,LINDA,Sandals,shoes/sandals
9a8f7848-fa26-4cd2-80e6-303ecf953c32,Blue,EU 37,UK 4,Blue,,LINDA,Sandals,shoes/sandals
a63f0f9c-1720-492b-8f4a-ee8ad275b1f5,Blue,EU 38,UK 5,Blue,,LINDA,Sandals,shoes/sandals
4ee37096-362c-4fc8-811f-47e1973796c2,Blue,EU 39,UK 6,Blue,,LINDA,Sandals,shoes/sandals
3e5c1aaa-e05a-45fa-b43f-e73917ac5715,Blue,EU 40,UK 6.5,Blue,,LINDA,Sandals,shoes/sandals
a2f8d83b-df89-4bab-b957-4cb36588c974,Blue,EU 41,UK 7,Blue,,LINDA,Sandals,shoes/sandals
ada4c56f-bd3c-4aa0-a926-7072507aed1f,Brown,EU 39,UK 6,Brown,,ERICA,Sandals,shoes/sandals
f1fea1f3-8e17-492a-b2b6-bdf018767de6,Black,EU 37,UK 4,Black,,MORGANA,Pumps & Heels,shoes/pumps-and-heels
ccbe61bd-4210-4f0c-82a3-df23584b20d6,Black,EU 38,UK 5,Black,,MORGANA,Pumps & Heels,shoes/pumps-and-heels
8252fcc6-4b12-4530-8623-8d56d87bedbb,Black,EU 40,UK 6.5,Black,,MORGANA,Pumps & Heels,shoes/pumps-and-heels
be707660-069a-4593-a584-2422200ab840,Black,EU 41,UK 7,Black,,MORGANA,Pumps & Heels,shoes/pumps-and-heels
94a46796-ce16-4781-ac58-6a5da0b5f79a,Black,EU 39,UK 6,Black,,IOLANDA,Sandals,shoes/sandals
4c1baa4d-75cd-4c20-acc4-2c5d427bd5cf,Black,EU 40,UK 6.5,Black,,IOLANDA,Sandals,shoes/sandals
506aa825-8e3d-4944-beac-6e2b9b664d11,Black,EU 36,UK 3.5,Black,,IOLANDA,Sandals,shoes/sandals
b9fc9c9d-48c3-499d-b130-9b0f1bedab5a,Black,EU 37,UK 4,Black,,IOLANDA,Sandals,shoes/sandals
dd065bb8-7bd8-4299-b560-9caeed751b5b,Black,EU 38,UK 5,Black,,IOLANDA,Sandals,shoes/sandals
75633e17-1915-4e9f-9648-29b536851b86,Black,EU 41,UK 7,Black,,IOLANDA,Sandals,shoes/sandals
7d499cb8-a4ba-4653-873c-622f849efd71,Yellow,EU 37,UK 4,Yellow,,ARIANNA,Sandals,shoes/sandals
2236132f-e505-4fff-b244-af38c76a1396,Yellow,EU 38,UK 5,Yellow,,ARIANNA,Sandals,shoes/sandals
58656075-03aa-4514-9eac-384efa3078c2,Yellow,EU 39,UK 6,Yellow,,ARIANNA,Sandals,shoes/sandals
f6feb490-643e-4198-9a5e-74fa89d83d78,Yellow,EU 36,UK 3.5,Yellow,,ARIANNA,Sandals,shoes/sandals
7ae134b8-5747-47c8-b037-fbd4fc51ecda,Red,EU 38,UK 5,Red,,LINDA,Sandals,shoes/sandals
7034afd6-b160-4abd-8630-f962a5129b05,Red,EU 39,UK 6,Red,,LINDA,Sandals,shoes/sandals
5ed9cbe6-65c4-4ec4-bdae-806e24b9fdcd,Red,EU 40,UK 6.5,Red,,LINDA,Sandals,shoes/sandals
18153db8-be51-443d-9836-fe483bd1b4f5,Red,EU 41,UK 7,Red,,LINDA,Sandals,shoes/sandals
ee551276-f4fa-480d-993e-e30bdb9ac5c0,Black,EU 39,UK 6,Black,,ERICA,Sandals,shoes/sandals
78e9ecd7-1c04-4ff5-b574-39713cdea8e7,Black,EU 36,UK 3.5,Black,,ERICA,Sandals,shoes/sandals
8f7e4027-9082-4a0f-bcb4-5220aee97c43,Black,EU 37,UK 4,Black,,ERICA,Sandals,shoes/sandals
1cc696cb-9e14-4cd0-a59b-58a39e950e83,Black,EU 38,UK 5,Black,,ERICA,Sandals,shoes/sandals
74816a8d-8183-43e9-874c-e64d820a0b3c,Black,EU 40,UK 6.5,Black,,ERICA,Sandals,shoes/sandals
1798f74b-053d-4a25-8e01-07e21f623d43,Black,EU 41,UK 7,Black,,ERICA,Sandals,shoes/sandals
9bc287d2-857b-4ee0-bae4-0cc4ea6ac734,Brown,EU 39,UK 6,Brown,,ARIANNA,Sandals,shoes/sandals
529a5b03-3b87-401e-b87d-a71e7abecf00,Brown,EU 40,UK 6.5,Brown,,ARIANNA,Sandals,shoes/sandals
13b80786-79af-4046-b2a5-49308fab4ed7,Brown,EU 36,UK 3.5,Brown,,ARIANNA,Sandals,shoes/sandals
eebe9b4f-89b8-41d8-8a74-043cee1bb2f3,Brown,EU 37,UK 4,Brown,,ARIANNA,Sandals,shoes/sandals
07090b99-9100-4f90-b24d-484dd7ae6ea9,Brown,EU 38,UK 5,Brown,,LINDA,Sandals,shoes/sandals
d54951f8-2857-4d0a-baee-90ae8d4f40f3,Brown,EU 39,UK 6,Brown,,LINDA,Sandals,shoes/sandals
21b75aa6-9819-4e20-9c05-f51c8a57e0d3,Brown,EU 40,UK 6.5,Brown,,LINDA,Sandals,shoes/sandals
e27cdf89-4c56-48d2-a79a-8645a6b04f4f,Brown,EU 41,UK 7,Brown,,LINDA,Sandals,shoes/sandals
0ec2c7a5-9ff6-46ad-8f67-7bb8acc8cb5a,Red,EU 37,UK 4,Red,,ARIANNA,Sandals,shoes/sandals
a13eb56f-fe14-444d-924d-1bbc60d1bf75,Red,EU 38,UK 5,Red,,ARIANNA,Sandals,shoes/sandals
340486bf-bc87-4b3a-84ae-25b763a248c9,Red,EU 39,UK 6,Red,,ARIANNA,Sandals,shoes/sandals
1d1e187b-1024-43c6-bd0f-7f52083e8fef,Red,EU 40,UK 6.5,Red,,ARIANNA,Sandals,shoes/sandals
23bafbae-7b24-4bda-b56c-2455801e2f00,Red,EU 36,UK 3.5,Red,,ARIANNA,Sandals,shoes/sandals
5e901265-9bec-4fc2-9416-65aff975b8c7,Red,EU 41,UK 7,Red,,ARIANNA,Sandals,shoes/sandals
3f468972-2226-4906-9705-2d5824479a38,Red,EU 36,UK 3.5,Red,,ANGELA,Sandals,shoes/sandals
377ad82d-a0df-47f5-92c5-54b21db83117,Red,EU 37,UK 4,Red,,ANGELA,Sandals,shoes/sandals
9c604c24-b968-414c-bbbc-14f2d5d500fa,Red,EU 38,UK 5,Red,,ANGELA,Sandals,shoes/sandals
089f70e2-df30-4db0-b1a2-8bf65f4859c0,Red,EU 39,UK 6,Red,,ANGELA,Sandals,shoes/sandals
075937b1-fa0b-4bec-b020-f6d9abf54abd,Brown,EU 40,UK 6.5,Brown,,ERICA,Sandals,shoes/sandals
f12897e6-4d52-4e6d-8c5f-530a266a88b4,Brown,EU 41,UK 7,Brown,,ERICA,Sandals,shoes/sandals
c15f83af-9c03-4893-9d27-ca2ccd9caa2b,Brown,EU 36,UK 3.5,Brown,,ERICA,Sandals,shoes/sandals
252e8c49-4272-4db4-ab5f-d014deb268e5,Brown,EU 37,UK 4,Brown,,ERICA,Sandals,shoes/sandals
55b40abc-f3c1-4600-b2b7-b43e0f3366e5,Brown,EU 38,UK 5,Brown,,ERICA,Sandals,shoes/sandals
a0c0294e-e6cf-48ed-9a72-ff2f87e84289,Black,EU 39,UK 6,Black,,ANGELA,Sandals,shoes/sandals
6008f005-e42a-427c-ac7c-f1a9366738c0,Black,EU 36,UK 3.5,Black,,ANGELA,Sandals,shoes/sandals
91f6b759-a6da-4893-ac37-9fb2f6e4f94a,Black,EU 37,UK 4,Black,,ANGELA,Sandals,shoes/sandals
0059c6ed-82a7-416b-9216-5efdbdac654b,Black,EU 38,UK 5,Black,,ANGELA,Sandals,shoes/sandals
1454dc04-230e-4cd8-83ca-98ee093c529c,Black,EU 40,UK 6.5,Black,,ANGELA,Sandals,shoes/sandals
7e121902-c275-4cb4-9b9f-7085a86dcabf,Black,EU 41,UK 7,Black,,ANGELA,Sandals,shoes/sandals
d4f99421-9bba-4d7d-9e56-be70d0ae6a3e,Brown,EU 40,UK 6.5,Brown,,TERESA,Sandals,shoes/sandals
bea268d3-a061-435d-843d-79a6946f40dc,Brown,EU 36,UK 3.5,Brown,,TERESA,Sandals,shoes/sandals
aa62db03-ec63-4271-83f9-717eefff8f44,Brown,EU 37,UK 4,Brown,,TERESA,Sandals,shoes/sandals
472c9405-2fc7-44d0-a78f-c375521952a9,Yellow,EU 40,UK 6.5,Yellow,,ARIANNA,Sandals,shoes/sandals
356b5a19-f98c-4956-8a88-650c26d5fee1,Yellow,EU 41,UK 7,Yellow,,ARIANNA,Sandals,shoes/sandals
276afddd-0968-47e9-ae23-a0b5a606d1e2,Yellow,EU 38,UK 5,Yellow,,ANGELA,Sandals,shoes/sandals
cd9e57ed-509f-498e-824e-78eb73a8ac8b,Yellow,EU 39,UK 6,Yellow,,ANGELA,Sandals,shoes/sandals
00515e85-689a-4797-b53e-62afc3015e5c,Yellow,EU 36,UK 3.5,Yellow,,ANGELA,Sandals,shoes/sandals
a21dc2cf-8dac-4611-b0c3-240779982042,Yellow,EU 37,UK 4,Yellow,,ANGELA,Sandals,shoes/sandals
fa762be8-43c1-4641-a2e6-bcc644619eba,Yellow,EU 40,UK 6.5,Yellow,,ANGELA,Sandals,shoes/sandals
a3f73415-e371-48ff-a9f7-61129a9f15cd,Yellow,EU 41,UK 7,Yellow,,ANGELA,Sandals,shoes/sandals
0f0b2a4d-3e70-4cb6-a447-261d4c9bf6e3,Black,EU 39,UK 6,Black,,FLAMINIA,Sandals,shoes/sandals
566f33ab-8ef1-4066-bd0f-a79a0580fef5,Black,EU 36,UK 3.5,Black,,FLAMINIA,Sandals,shoes/sandals
380ab6e4-9adc-4e49-abd1-0e174064c129,Black,EU 37,UK 4,Black,,FLAMINIA,Sandals,shoes/sandals
39b92ce0-3b6e-447a-9e52-06f34b944149,Black,EU 38,UK 5,Black,,FLAMINIA,Sandals,shoes/sandals
0f717a44-db19-4850-86bd-d334af3fed94,Black,EU 40,UK 6.5,Black,,FLAMINIA,Sandals,shoes/sandals
9825b2aa-a50b-4d0f-9836-0c6a4238b5c6,Black,EU 41,UK 7,Black,,FLAMINIA,Sandals,shoes/sandals
dad90e04-7678-42d5-a17e-3fbff87fe1e5,Brown,EU 38,UK 5,Brown,,ARIANNA,Sandals,shoes/sandals
b184f21c-2722-481c-8547-e913d46d4d88,Brown,EU 41,UK 7,Brown,,ARIANNA,Sandals,shoes/sandals
ed9bdf97-21a1-4620-bcec-040842a476a4,Brown,EU 40,UK 6.5,Brown,,LOREDANA,Sandals,shoes/sandals
46704829-2f6a-46f3-87e8-7b9f435a95f5,Brown,EU 36,UK 3.5,Brown,,LOREDANA,Sandals,shoes/sandals
8f2a6cc8-497c-483c-97e6-e99625304135,Brown,EU 37,UK 4,Brown,,LOREDANA,Sandals,shoes/sandals
1f5501b2-f497-4d41-a07d-f8ffd1549d69,Brown,EU 38,UK 5,Brown,,LOREDANA,Sandals,shoes/sandals
c69b505f-fefc-4add-804b-d766aee4b72f,Brown,EU 39,UK 6,Brown,,LOREDANA,Sandals,shoes/sandals
fecdf22b-b3de-485c-a79d-ae4e8a29f791,Brown,EU 41,UK 7,Brown,,LOREDANA,Sandals,shoes/sandals
8c441eb3-100d-49d6-9b17-13492a5ae132,Blue,44,UK 5,Blue,,Herno Coats Blue,Jackets,women/clothing/jackets
10db01fd-8b53-493b-b286-5e2c1bb801a7,Blue,46,UK 5,Blue,,Herno Coats Blue,Jackets,women/clothing/jackets
e3e9cca5-f2f6-487d-9473-413020468a9d,Black,XS,L,Black,,Norma Kamali Top Black,Topwear,women/clothing/topwear
32dad32b-a401-4fd8-ba29-03637047bd60,Red,EU 40,UK 6.5,Red,,ANGELA,Sandals,shoes/sandals
dab5392e-2ab8-472c-85b4-b4faddd30449,Red,EU 41,UK 7,Red,,ANGELA,Sandals,shoes/sandals
6d393f10-8386-438c-93ef-2e4f77b51b4e,Black,M,S,Black,,Woolrich Coats Black,Jackets,women/clothing/jackets
4363c279-33b0-412e-8401-a5c2a745e801,Black,S,S,Black,,Woolrich Coats Black,Jackets,women/clothing/jackets
53a9ca32-b704-4456-8c57-f81feaaaaf98,Black,XL,S,Black,,Woolrich Coats Black,Jackets,women/clothing/jackets
25266f29-6890-4283-a89c-8241273e1b17,,UNI,,Unknown,,AESOP Geranium Leaf Duet,Lifestyle,women/accessories/lifestyle
422241a4-17e1-4054-888b-1b03d3ae748f,Black,XS,S,Black,,Woolrich Coats Black,Jackets,women/clothing/jackets
eb6edbf6-aa72-42f8-84e6-9e48762b2617,Black,XXS,L,Black,,Norma Kamali Top Black,Topwear,women/clothing/topwear
2e97b010-7be8-4dc7-841e-6acb067c376d,Black,L,S,Black,,ALMADA LABEL Drea cardigan in black wool and cashmere,Knitwear,women/clothing/knitwear
b640cf1c-b2bc-42d3-b5e0-b5f01a2dd34a,Brown,EU 38,UK 5,Brown,,TERESA,Sandals,shoes/sandals
e7c4b459-47cc-44e7-bdf8-07019885537b,Brown,EU 39,UK 6,Brown,,TERESA,Sandals,shoes/sandals
5ccbde69-1af8-4521-bece-166adb8c3cf8,Brown,EU 41,UK 7,Brown,,TERESA,Sandals,shoes/sandals
91165680-e0d1-43cd-890f-ab51e5431841,MULTICOLOUR,48,UK 10,Multi,Clothing,BERMUDA WITH FLORAL PATTERN,Shorts,man/clothing/shorts
7c552f0f-2d91-4c1c-891c-0dcecc6ec628,Black,50,UK 10,Black,Clothing,DOUBLE-BREASTED BLAZER,Jackets,man/clothing/jackets
0ee06368-3e98-46b2-9dab-4b02b3a22716,Black,38,UK 5,Black,Clothing,SWEATSHIRT DRESS WITH LOGO,Dresses,woman/clothing/dresses
dc0354b5-64f0-4dd1-9828-0b7651476a36,Black,46,UK 11,Black,Clothing,Large Fit Down Jacket,Piumini,man/clothing/jackets/piumini
ecf7f994-d50e-48ae-b6ef-eaa033b80a34,Brown,UNI,UK 9,Brown,,ALMADA LABEL Brown wool and cashmere beanie,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
91d722cb-79ff-46b0-ba63-9d4527d415a5,Black,UNI,UK 9,Black,,ALMADA LABEL Black wool and cashmere beanie,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
7638415f-c680-4ef0-a8ff-040779f1c3ce,Multicolor,UNI,UK 8,Multi,,Valentino Garavani Silk scarf with colorful diamond pattern,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
63785f7a-75e7-4c1d-a5f6-eeb6683c9dd5,Black,UNI,UK 12,Black,,ALMADA LABEL Black wool and cashmere balaclava,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
afe78402-53b0-4687-93ad-f3225e95f964,Orange,UNI,UK 10,Orange,,Saint Laurent Mandarin Cassandre card holder,Small Leather Goods,women/accessories/small-leather-goods
801b3f0c-2f18-4579-b5e4-c93bb9a2fffc,Brown,UNI,UK 10,Brown,,Saint Laurent Grey Cassandre card holder,Small Leather Goods,women/accessories/small-leather-goods
558cae3b-dc16-4803-aa0d-97feb4d7f199,Beige,UNI,UK 6,Beige,,Valentino Garavani Animal-print pony-effect VLogo Signature pouch,Clutches,women/bags/clutches
5fef0821-883a-4170-9309-470b8941637b,Brown,UNI,S,Brown,,Saint Laurent Small Le 5 À 7 grey suede bag,Shoulder,women/bags/shoulder
b26affcd-eab2-4f8a-9048-ac0bb1911bb0,Beige,S,UK 6,Beige,,MM6 Maison Margiela Oversized beige ribbed sweater,Knitwear,women/clothing/knitwear
91d94627-26df-4c5b-8274-035fed86fc16,Brown,UNI,S,Brown,,Saint Laurent Medium LouLou grey leather bag,Shoulder,women/bags/shoulder
